cruise_name,date,latitude,longitude,pres,temp,silcat,silcat_q,doxy,doxy_q,psal,psal_q,categ
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,26,17.542,0.4,2,243,2,37.98,2,training
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,79,16.531,0.6,2,242,2,38.336,2,training
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,89,15.856,0.8,2,247,2,38.429,2,training
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,136,14.574,1.4,2,229,2,38.603,2,training
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,149,14.571,1.8,2,220,2,38.638,2,training
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,195,14.693,2.4,2,213,2,38.82,2,training
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,347,14.257,3.9,2,208,2,38.818,2,training
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,497,14.033,5.1,2,203,2,38.795,2,training
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,670,13.822,6.3,2,197,2,38.75,2,training
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,849,13.729,7.1,2,190,2,38.731,2,training
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,1104,13.654,8.1,2,190,2,38.711,2,training
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,1113,13.654,7.9,2,188,2,38.71,2,training
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,1348,13.638,8.3,2,187,2,38.701,2,training
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,1646,13.633,8.6,2,188,2,38.69,2,training
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,1990,13.641,8.5,2,191,2,38.68,2,training
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,2384,13.667,8.5,2,193,2,38.672,2,training
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,2779,13.708,8.6,2,194,2,38.667,2,training
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,3133,13.755,8.9,2,193,2,38.663,2,training
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,3337,13.791,8.8,2,195,2,38.663,2,training
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,3539,13.828,8.9,2,194,2,38.663,2,training
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,3845,13.885,9,2,194,2,38.663,2,training
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,4088,13.93,9.1,2,194,2,38.664,2,training
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,85,15.182,0.7,2,246.1,2,38.45,2,training
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,170,14.73,1.6,2,219.7,2,38.8,2,training
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,370,14.138,4.1,2,207.2,2,38.801,2,training
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,670,13.796,6.3,2,197,2,38.742,2,training
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,1352,13.632,8.3,2,187,2,38.699,2,training
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,2006,13.645,8.5,2,191.1,2,38.68,2,training
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,2814,13.706,8.6,2,194,2,38.665,2,training
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,3524,13.833,8.9,2,194,2,38.665,2,training
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,3982,13.918,9.1,2,194,2,38.663,2,training
MEDIPROD IV,30-Oct-1981 00:00:00,36.1667,-4.5717,4,18.1056536,0.292432061104272,2,245.84752396937,2,36.443,2,training
MEDIPROD IV,30-Oct-1981 00:00:00,36.1667,-4.5717,10.0783150000646,18.09403238976,0.529073468218217,2,239.551095163181,2,36.529,2,training
MEDIPROD IV,30-Oct-1981 00:00:00,36.1667,-4.5717,30,16.74598,1.46214156546772,2,224.454000120578,2,36.533,2,training
MEDIPROD IV,30-Oct-1981 00:00:00,36.1667,-4.5717,54,15.8062056,2.82631692412577,2,210.444073276848,2,36.677,2,training
MEDIPROD IV,30-Oct-1981 00:00:00,36.1667,-4.5717,79,14.49652,4.18903101067149,2,195.09005393474,2,37.179,2,training
MEDIPROD IV,30-Oct-1981 00:00:00,36.1667,-4.5717,104,13.8166832,5.25958805634289,2,181.124218245993,2,37.521,2,training
MEDIPROD IV,30-Oct-1981 00:00:00,36.1667,-4.5717,126.011476034435,13.4494313616,5.5984818786664,2,167.173785295388,2,38.006,2,training
MEDIPROD IV,30-Oct-1981 00:00:00,36.1667,-4.5717,153,13.2268248,5.93761138030094,2,168.837482166338,2,38.302,2,training
MEDIPROD IV,30-Oct-1981 00:00:00,36.1667,-4.5717,203,13.24682,6.32667583562851,2,167.527947837376,2,38.448,2,training
MEDIPROD IV,30-Oct-1981 00:00:00,36.1667,-4.5717,303,13.2368224,7.20244670350032,2,172.730312323843,2,38.491,2,training
MEDIPROD IV,30-Oct-1981 00:00:00,36.1667,-4.5717,403,13.1768368,7.68912138825517,2,177.93678916864,2,38.487,2,training
MEDIPROD IV,30-Oct-1981 00:00:00,36.1667,-4.5717,602,13.0568656,8.46790517987252,2,183.570450820022,2,38.474,2,training
MEDIPROD IV,30-Oct-1981 00:00:00,36.1667,-4.5717,801,13.0068776,8.75998662820837,2,188.340514417583,2,38.452,2,training
MEDIPROD IV,30-Oct-1981 00:00:00,36.1667,-4.5717,1006,12.9768848,9.44139618227314,2,190.079180081904,2,38.438,2,training
MEDIPROD IV,05-Nov-1981 00:00:00,36.1733,-2.495,2,20.3351184,0.487323219114487,2,228.535544066183,2,36.644,2,training
MEDIPROD IV,05-Nov-1981 00:00:00,36.1733,-2.495,33,20.3251208,0.487323944412732,2,227.238546745262,2,36.522,2,training
MEDIPROD IV,05-Nov-1981 00:00:00,36.1733,-2.495,54,16.5860184,1.55956892363883,2,220.951831573307,2,36.505,2,training
MEDIPROD IV,05-Nov-1981 00:00:00,36.1733,-2.495,79,15.6862344,1.94935670394662,2,211.333336347398,2,36.594,2,training
MEDIPROD IV,05-Nov-1981 00:00:00,36.1733,-2.495,104,14.8864264,3.11825594586647,2,199.509664900326,2,36.984,2,training
MEDIPROD IV,05-Nov-1981 00:00:00,36.1733,-2.495,151,13.6567216,5.25798267197142,2,174.120135202492,2,37.81,2,training
MEDIPROD IV,05-Nov-1981 00:00:00,36.1733,-2.495,189,13.24682,4.9646682719253,2,179.272078794623,2,38.245,2,training
MEDIPROD IV,05-Nov-1981 00:00:00,36.1733,-2.495,275,13.2768128,5.74257673095928,2,180.110300357892,2,38.469,2,training
MEDIPROD IV,05-Nov-1981 00:00:00,36.1733,-2.495,468,13.1868344,7.3970909165797,2,182.26983909153,2,38.494,2,training
MEDIPROD IV,05-Nov-1981 00:00:00,36.1733,-2.495,754,13.0168752,8.37066011635128,2,190.517979469463,2,38.466,2,training
MEDIPROD IV,05-Nov-1981 00:00:00,36.1733,-2.495,948,12.9768848,8.85739229470985,2,192.683740682755,2,38.441,2,training
MEDIPROD IV,05-Nov-1981 00:00:00,36.1733,-2.495,1515,12.8029665504,9.53881531780259,2,194.414873094386,2,38.432,2,training
MEDIPROD IV,06-Nov-1981 00:00:00,35.8483,-0.8417,5,19.095416,0.682069896735212,2,237.977466979053,2,36.982,2,training
MEDIPROD IV,06-Nov-1981 00:00:00,35.8483,-0.8417,16,17.47530492,0.682071284856914,2,239.188041536791,2,36.995,2,training
MEDIPROD IV,06-Nov-1981 00:00:00,35.8483,-0.8417,26,15.85519384,1.75388192846704,2,267.79180129763,2,36.982,2,training
MEDIPROD IV,06-Nov-1981 00:00:00,35.8483,-0.8417,36,15.1663592,2.53340574431873,2,226.019713088943,2,36.996,2,training
MEDIPROD IV,06-Nov-1981 00:00:00,35.8483,-0.8417,80,13.4767648,1.94728653441074,2,203.628117678299,2,38.022,2,training
MEDIPROD IV,06-Nov-1981 00:00:00,35.8483,-0.8417,105,13.2268248,3.30999307791677,2,195.778222364221,2,38.186,2,training
MEDIPROD IV,06-Nov-1981 00:00:00,35.8483,-0.8417,154,13.1368464,4.08842563487054,2,197.057790597561,2,38.318,2,training
MEDIPROD IV,06-Nov-1981 00:00:00,35.8483,-0.8417,202,13.1268488,4.47762295320765,2,197.049239873729,2,38.364,2,training
MEDIPROD IV,06-Nov-1981 00:00:00,35.8483,-0.8417,250,13.1668392,5.06148751704002,2,191.39751919038,2,38.409,2,training
MEDIPROD IV,06-Nov-1981 00:00:00,35.8483,-0.8417,275,13.2068296,5.4506988956495,2,187.050262441338,2,38.442,2,training
MEDIPROD IV,06-Nov-1981 00:00:00,35.8483,-0.8417,303,13.2168272,5.74263654011637,2,185.318601277422,2,38.451,2,training
MEDIPROD IV,06-Nov-1981 00:00:00,35.8483,-0.8417,408,13.2168272,6.52113902872459,2,182.709111400887,2,38.498,2,training
MEDIPROD IV,06-Nov-1981 00:00:00,35.8483,-0.8417,508,13.1768368,7.20244670350032,2,184.436650181728,2,38.509,2,training
MEDIPROD IV,06-Nov-1981 00:00:00,35.8483,-0.8417,560,13.1168512,7.59176127792234,2,185.308517822016,2,38.49221625,2,training
MEDIPROD IV,06-Nov-1981 00:00:00,35.8483,-0.8417,610,13.1268488,7.93241005547361,2,187.912673824897,2,38.489,2,training
MEDIPROD IV,06-Nov-1981 00:00:00,35.8483,-0.8417,813,13.046868,8.27321607426478,2,188.776811409525,2,38.468,2,training
MEDIPROD IV,06-Nov-1981 00:00:00,35.8483,-0.8417,1012,13.0168752,8.37064766200816,2,193.547991526219,2,38.455,2,training
MEDIPROD IV,06-Nov-1981 00:00:00,35.8483,-0.8417,1203,13.0068776,8.07871550139834,2,193.985389792959,2,38.437,2,training
MEDIPROD IV,06-Nov-1981 00:00:00,35.8483,-0.8417,1502,13.0168752,8.85741206258412,2,196.588754881574,2,38.438,2,training
MEDIPROD IV,06-Nov-1981 00:00:00,35.8483,-0.8417,1814,13.0368704,9.14942146458714,2,197.452581381695,2,38.437,2,training
MEDIPROD IV,06-Nov-1981 00:00:00,35.8483,-0.8417,2011,13.0568656,9.34411086048403,2,196.150469623055,2,38.432,2,training
MEDIPROD IV,06-Nov-1981 00:00:00,35.8483,-0.8417,2209,13.0868584,9.44141022976714,2,197.024175681649,2,38.439,2,training
MEDIPROD IV,06-Nov-1981 00:00:00,35.8483,-0.8417,2520,13.146844,8.76009089788711,2,201.796061062226,2,38.432,2,training
MEDIPROD IV,08-Nov-1981 00:00:00,37.9983,2.635,6,19.8852264,0.389747030606281,2,231.931487705206,2,37.007,2,training
MEDIPROD IV,08-Nov-1981 00:00:00,37.9983,2.635,25,19.8852264,0.487183788257851,2,232.359984295279,2,37.007,2,training
MEDIPROD IV,08-Nov-1981 00:00:00,37.9983,2.635,36,19.5253128,0.584553458610756,2,242.325767739426,2,37.17677375,2,training
MEDIPROD IV,08-Nov-1981 00:00:00,37.9983,2.635,80,14.0366304,1.36330037441098,2,216.274766591525,2,37.825,2,training
MEDIPROD IV,08-Nov-1981 00:00:00,37.9983,2.635,104,13.3667912,2.33664301112192,2,198.831793441189,2,38.041,2,training
MEDIPROD IV,08-Nov-1981 00:00:00,37.9983,2.635,153,13.1168512,3.50449257869731,2,197.929281297064,2,38.274,2,training
MEDIPROD IV,08-Nov-1981 00:00:00,37.9983,2.635,199,13.2268248,4.57480602501694,2,188.358335935719,2,38.359,2,training
MEDIPROD IV,08-Nov-1981 00:00:00,37.9983,2.635,251,13.3268008,5.2559098659362,2,180.549299267561,2,38.473,2,training
MEDIPROD IV,08-Nov-1981 00:00:00,37.9983,2.635,301,13.3667912,5.83975648617089,2,180.10871335504,2,38.497,2,training
MEDIPROD IV,08-Nov-1981 00:00:00,37.9983,2.635,350,13.3367984,6.22900871041285,2,179.668153553806,2,38.52,2,training
MEDIPROD IV,08-Nov-1981 00:00:00,37.9983,2.635,400,13.296808,6.52099834481648,2,181.405984720641,2,38.514,2,training
MEDIPROD IV,08-Nov-1981 00:00:00,37.9983,2.635,450,13.24682,7.10501063025924,2,181.842248495314,2,38.511,2,training
MEDIPROD IV,08-Nov-1981 00:00:00,37.9983,2.635,498,13.2068296,7.29972275980499,2,183.571583528832,2,38.512,2,training
MEDIPROD IV,08-Nov-1981 00:00:00,37.9983,2.635,793,13.046868,8.2732406929789,2,190.516886865388,2,38.465,2,training
MEDIPROD IV,08-Nov-1981 00:00:00,37.9983,2.635,986,13.0168752,8.46799967310729,2,193.985859391401,2,38.44,2,training
MEDIPROD IV,08-Nov-1981 00:00:00,37.9983,2.635,1183,12.99688,8.56538397887778,2,195.287206331229,2,38.442,2,training
MEDIPROD IV,08-Nov-1981 00:00:00,37.9983,2.635,1483,12.99688,8.85745159849468,2,197.891090835766,2,38.432,2,training
MEDIPROD IV,08-Nov-1981 00:00:00,37.9983,2.635,1692,13.0168752,9.05213433272195,2,198.755711380881,2,38.43,2,training
MEDIPROD IV,08-Nov-1981 00:00:00,37.9983,2.635,2000,13.046868,9.53882951027123,2,197.025736700226,2,38.427,2,training
MEDIPROD IV,08-Nov-1981 00:00:00,37.9983,2.635,2304,13.096856,9.44150153910181,2,198.755550625063,2,38.426,2,training
MEDIPROD IV,08-Nov-1981 00:00:00,37.9983,2.635,2615,13.1568416,8.37077220646009,2,206.139850732279,2,38.4246,2,training
MEDIPROD IV,10-Nov-1981 00:00:00,39.1767,6.1733,4,19.6352864,0.876616723716662,2,226.174932231705,2,37.481,2,training
MEDIPROD IV,10-Nov-1981 00:00:00,39.1767,6.1733,16,19.645284,0.876614766980881,2,226.613146986502,2,37.507,2,training
MEDIPROD IV,10-Nov-1981 00:00:00,39.1767,6.1733,25,19.645284,0.876613462493359,2,227.050978479059,2,37.51,2,training
MEDIPROD IV,10-Nov-1981 00:00:00,39.1767,6.1733,35,19.645284,0.876612810250496,2,227.479227572789,2,37.51,2,training
MEDIPROD IV,10-Nov-1981 00:00:00,39.1767,6.1733,54,19.6252888,0.876613462493359,2,226.611233943896,2,37.529,2,training
MEDIPROD IV,10-Nov-1981 00:00:00,39.1767,6.1733,80,16.5160352,1.16892492391862,2,235.151081085825,2,37.386,2,training
MEDIPROD IV,10-Nov-1981 00:00:00,39.1767,6.1733,103,14.6864744,1.5584355288088,2,237.20434312333,2,37.476,2,training
MEDIPROD IV,10-Nov-1981 00:00:00,39.1767,6.1733,150,13.5567456,1.75260482116987,2,215.789034561224,2,38.085,2,training
MEDIPROD IV,10-Nov-1981 00:00:00,39.1767,6.1733,184,13.1668392,2.72588882013765,2,212.270783102666,2,38.224,2,training
MEDIPROD IV,10-Nov-1981 00:00:00,39.1767,6.1733,204,13.1368464,3.21249454924292,2,207.914142252372,2,38.243,2,training
MEDIPROD IV,10-Nov-1981 00:00:00,39.1767,6.1733,254,13.2168272,3.79622577809581,2,202.260585313764,2,38.37,2,training
MEDIPROD IV,10-Nov-1981 00:00:00,39.1767,6.1733,284,13.2868104,4.6719928683778,2,196.604625464716,2,38.446,2,training
MEDIPROD IV,10-Nov-1981 00:00:00,39.1767,6.1733,409,13.4567696,6.22885579442614,2,183.574225469577,2,38.541,2,training
MEDIPROD IV,10-Nov-1981 00:00:00,39.1767,6.1733,419,13.446772,6.22886506193101,2,183.146498334152,2,38.551,2,training
MEDIPROD IV,10-Nov-1981 00:00:00,39.1767,6.1733,505,13.3567936,7.00752011165054,2,179.66506405359,2,38.542,2,training
MEDIPROD IV,10-Nov-1981 00:00:00,39.1767,6.1733,1000,13.0768608,8.56521193570942,2,191.818372025134,2,38.456,2,training
MEDIPROD IV,10-Nov-1981 00:00:00,39.1767,6.1733,1204,13.0368704,8.75998011140389,2,193.120070581112,2,38.453,2,training
MEDIPROD IV,10-Nov-1981 00:00:00,39.1767,6.1733,1498,13.0168752,8.85739888399528,2,197.025756046217,2,38.44,2,training
MEDIPROD IV,10-Nov-1981 00:00:00,39.1767,6.1733,1799,13.0568656,9.14941465805393,2,197.453305267707,2,38.438,2,training
MEDIPROD IV,10-Nov-1981 00:00:00,39.1767,6.1733,2310,13.1068536,9.44147344380677,2,197.890472268198,2,38.43,2,training
MEDIPROD IV,10-Nov-1981 00:00:00,39.1767,6.1733,2513,13.146844,9.441466419999,2,198.755389600458,2,38.431,2,training
MEDIPROD IV,13-Nov-1981 00:00:00,41.25,6.1983,27,18.6355264,0.876417164427984,2,245.632302587267,2,37.822,2,training
MEDIPROD IV,13-Nov-1981 00:00:00,41.25,6.1983,38,18.6155312,0.876415860303142,2,231.719992886435,2,37.82,2,training
MEDIPROD IV,13-Nov-1981 00:00:00,41.25,6.1983,56,18.445572,0.876406079442999,2,231.707423908764,2,37.825,2,training
MEDIPROD IV,13-Nov-1981 00:00:00,41.25,6.1983,67,17.2058696,0.973771491764724,2,238.154196828004,2,37.845,2,training
MEDIPROD IV,13-Nov-1981 00:00:00,41.25,6.1983,78,15.9761648,1.07103309225962,2,245.443052321467,2,37.99,2,training
MEDIPROD IV,13-Nov-1981 00:00:00,41.25,6.1983,87,15.7162272,1.46027911342493,2,237.572277475677,2,38.193,2,training
MEDIPROD IV,13-Nov-1981 00:00:00,41.25,6.1983,97,14.6264888,1.46024326305925,2,236.643940765319,2,38.226,2,training
MEDIPROD IV,13-Nov-1981 00:00:00,41.25,6.1983,105,13.9666472,1.6549165097193,2,232.699112428853,2,38.195,2,training
MEDIPROD IV,13-Nov-1981 00:00:00,41.25,6.1983,153,13.196832,4.67213884765638,2,197.910247981091,2,38.428,2,training
MEDIPROD IV,13-Nov-1981 00:00:00,41.25,6.1983,195,13.2368224,5.25593332605852,2,195.298734321852,2,38.468,2,training
MEDIPROD IV,13-Nov-1981 00:00:00,41.25,6.1983,252.209290656077,13.24057349952,5.83975071908329,2,192.68832432939,2,38.503,2,training
MEDIPROD IV,13-Nov-1981 00:00:00,41.25,6.1983,285,13.2068296,6.42373691354737,2,190.082880037896,2,38.511,2,training
MEDIPROD IV,13-Nov-1981 00:00:00,41.25,6.1983,397,13.1168512,6.9104710435104,2,193.987603821691,2,38.494,2,training
MEDIPROD IV,13-Nov-1981 00:00:00,41.25,6.1983,438,13.1068536,7.39714044262545,2,191.383167262907,2,38.486,2,training
MEDIPROD IV,13-Nov-1981 00:00:00,41.25,6.1983,488,13.0668632,7.6891785897804,2,191.38249820752,2,38.477,2,training
MEDIPROD IV,13-Nov-1981 00:00:00,41.25,6.1983,562,13.0368704,7.88389412404385,2,191.382225863317,2,38.472,2,training
MEDIPROD IV,13-Nov-1981 00:00:00,41.25,6.1983,778,12.99688,8.37064766200816,2,194.423136772659,2,38.446,2,training
MEDIPROD IV,13-Nov-1981 00:00:00,41.25,6.1983,982,12.99688,8.17601184911992,2,197.454460259654,2,38.447,2,training
MEDIPROD IV,13-Nov-1981 00:00:00,41.25,6.1983,1171,13.0168752,8.07867236476184,2,200.495453057573,2,38.449,2,training
MEDIPROD IV,13-Nov-1981 00:00:00,41.25,6.1983,1470,13.046868,8.2733330139554,2,201.359474530768,2,38.442,2,training
MEDIPROD IV,13-Nov-1981 00:00:00,41.25,6.1983,1783,13.0668632,8.66272433218876,2,199.629999102757,2,38.441,2,training
MEDIPROD IV,13-Nov-1981 00:00:00,41.25,6.1983,1991,13.0768608,9.05212086439567,2,199.630426548818,2,38.427,2,training
MEDIPROD IV,13-Nov-1981 00:00:00,41.25,6.1983,2311,13.1268488,8.95475958450683,2,205.265685804586,2,38.436,2,training
MEDIPROD IV,15-Nov-1981 00:00:00,42.67,7.1633,16,14.4165392,2.33606768594719,2,243.541526216073,2,38.418,2,training
MEDIPROD IV,15-Nov-1981 00:00:00,42.67,7.1633,26,14.3565536,2.33606768594719,2,238.765536411122,2,38.421,2,training
MEDIPROD IV,15-Nov-1981 00:00:00,42.67,7.1633,35,14.0566256,2.53077011658599,2,226.165687149157,2,38.395,2,training
MEDIPROD IV,15-Nov-1981 00:00:00,42.67,7.1633,55,13.396784,3.69868853633359,2,196.611864931759,2,38.446,2,training
MEDIPROD IV,15-Nov-1981 00:00:00,42.67,7.1633,79,13.24682,5.25587076601709,2,197.464498168619,2,38.466,2,training
MEDIPROD IV,15-Nov-1981 00:00:00,42.67,7.1633,105,13.2068296,5.64513153286546,2,196.158355467674,2,38.477,2,training
MEDIPROD IV,15-Nov-1981 00:00:00,42.67,7.1633,130,13.196832,5.83978255219048,2,196.594804933881,2,38.5,2,training
MEDIPROD IV,15-Nov-1981 00:00:00,42.67,7.1633,153,13.1668392,5.93711667814993,2,194.426633032068,2,38.504,2,training
MEDIPROD IV,15-Nov-1981 00:00:00,42.67,7.1633,200,13.146844,6.52108566542579,2,193.123155494609,2,38.497,2,training
MEDIPROD IV,15-Nov-1981 00:00:00,42.67,7.1633,248,13.0768608,6.91048132525674,2,195.289301964722,2,38.486,2,training
MEDIPROD IV,15-Nov-1981 00:00:00,42.67,7.1633,301,13.046868,7.20251635886998,2,195.288997522186,2,38.477,2,training
MEDIPROD IV,15-Nov-1981 00:00:00,42.67,7.1633,406,13.0068776,7.88388239397201,2,194.85072947865,2,38.47,2,training
MEDIPROD IV,15-Nov-1981 00:00:00,42.67,7.1633,454,12.99688,7.98123208771849,2,193.98566965139,2,38.467,2,training
MEDIPROD IV,15-Nov-1981 00:00:00,42.67,7.1633,503,12.99688,7.98124396263847,2,192.683570458414,2,38.466,2,training
MEDIPROD IV,15-Nov-1981 00:00:00,42.67,7.1633,605.859073130438,12.92231390016,8.12725644541481,2,194.852227779097,2,38.458,2,training
MEDIPROD IV,15-Nov-1981 00:00:00,42.67,7.1633,782,12.9668872,8.27332070441901,2,197.0263112649,2,38.449,2,training
MEDIPROD IV,15-Nov-1981 00:00:00,42.67,7.1633,961,12.9868824,7.88395277472344,2,201.796272659678,2,38.458,2,training
MEDIPROD IV,15-Nov-1981 00:00:00,42.67,7.1633,1160,13.0168752,7.78658526839665,2,200.930520411757,2,38.452,2,training
MEDIPROD IV,15-Nov-1981 00:00:00,42.67,7.1633,1478,13.0568656,8.17592061410641,2,200.055755167965,2,38.449,2,training
MEDIPROD IV,15-Nov-1981 00:00:00,42.67,7.1633,1771,13.0668632,8.75996056102605,2,202.2319928817,2,38.456,2,training
MEDIPROD IV,15-Nov-1981 00:00:00,42.67,7.1633,1961,13.0768608,8.95466632098702,2,200.055456578649,2,38.434,2,training
MEDIPROD IV,15-Nov-1981 00:00:00,42.67,7.1633,2155,13.0868584,9.24670070411732,2,200.05535781313,2,38.445,2,training
MEDIPROD IV,15-Nov-1981 00:00:00,42.67,7.1633,2466,13.1568416,8.66267922109134,2,203.097079110827,2,38.448,2,training
MEDIPROD IV,27-Oct-1981 00:00:00,35.8467,-4.8,49,15.6762368,2.1447264649373,2,215.291140172165,2,36.302,2,training
MEDIPROD IV,27-Oct-1981 00:00:00,35.8467,-4.8,73,15.7362224,2.14408334774595,2,214.790636417283,2,36.964,2,training
MEDIPROD IV,27-Oct-1981 00:00:00,35.8467,-4.8,98,15.49628,2.33795690703916,2,210.77058259874,2,37.266,2,training
MEDIPROD IV,27-Oct-1981 00:00:00,35.8467,-4.8,126.007932443243,14.815418446,4.13915786999188,2,195.704294210245,2,36.842,2,training
MEDIPROD IV,27-Oct-1981 00:00:00,35.8467,-4.8,149,13.6667192,5.93951115273423,2,180.632684505607,2,37.957,2,training
MEDIPROD IV,27-Oct-1981 00:00:00,35.8467,-4.8,197,13.1868344,7.49514031327636,2,171.870851871559,2,38.365,2,training
MEDIPROD IV,27-Oct-1981 00:00:00,35.8467,-4.8,296,13.2268248,7.29980964732775,2,174.897809240775,2,38.485,2,training
MEDIPROD IV,27-Oct-1981 00:00:00,35.8467,-4.8,396,13.1668392,7.78645203873941,2,179.666174663923,2,38.487,2,training
MEDIPROD IV,27-Oct-1981 00:00:00,35.8467,-4.8,592,13.0268728,8.46793037794227,2,185.736918158234,2,38.461,2,training
MEDIPROD IV,27-Oct-1981 00:00:00,35.8467,-4.8,791,12.9668872,9.53873016353369,2,188.34063163474,2,38.441,2,training
MEDIPROD IV,27-Oct-1981 00:00:00,35.8467,-4.8,915,12.9568896,9.53876564436597,2,189.642384592328,2,38.436,2,training
MEDIPROD IV,27-Oct-1981 00:00:00,35.8467,-4.8,1034,12.946892,9.53878693294289,2,191.381145657761,2,38.434,2,training
MEDIPROD IV,27-Oct-1981 00:00:00,35.8467,-4.8,280,13.2168272,7.10518505672309,2,171.856832442798,2,38.478,2,training
MEDIPROD IV,27-Oct-1981 00:00:00,35.8467,-4.8,301,13.2368224,7.68910422789914,2,177.501797548809,2,38.49,2,training
MEDIPROD IV,27-Oct-1981 00:00:00,35.8467,-4.8,403,13.1668392,7.98124396263847,2,182.273441418776,2,38.465,2,training
MEDIPROD IV,27-Oct-1981 00:00:00,35.8467,-4.8,484,13.0868584,8.37059161774478,2,184.874755615509,2,38.482,2,training
MEDIPROD IV,27-Oct-1981 00:00:00,35.8467,-4.8,597,13.0368704,8.46793667747405,2,185.737403064038,2,38.46,2,training
MEDIPROD IV,27-Oct-1981 00:00:00,35.8467,-4.8,658,13.0268728,8.56530114275022,2,187.914081270858,2,38.455,2,training
MEDIPROD IV,27-Oct-1981 00:00:00,35.8467,-4.8,703,13.0068776,8.75998011140389,2,187.476082456385,2,38.453,2,training
MEDIPROD IV,27-Oct-1981 00:00:00,35.8467,-4.8,752,12.99688,9.44137511108011,2,188.778831682567,2,38.444,2,training
MEDIPROD IV,27-Oct-1981 00:00:00,35.8467,-4.8,804,12.9668872,9.63606414479423,2,188.777836796074,2,38.441,2,training
MEDIPROD IV,27-Oct-1981 00:00:00,35.8467,-4.8,852,12.9568896,9.63613583072063,2,189.643457924946,2,38.431,2,training
MEDIPROD IV,27-Oct-1981 00:00:00,35.8467,-4.8,909,12.946892,9.53877983674412,2,190.944442727552,2,38.434,2,training
MEDIPROD IV,27-Oct-1981 00:00:00,35.8467,-4.8,962,12.9368944,9.5387833848427,2,190.943832092885,2,38.4335,2,training
ALMOFRONT,27-Apr-1991 00:00:00,37.29407,-0.58936,23.3847175577775,15.5412692,1.00945498541565,2,251.818302956327,2,37.009,2,training
ALMOFRONT,27-Apr-1991 00:00:00,37.29407,-0.58936,33.3642827010409,15.16036064,1.40401096712686,2,238.180855407471,2,37.073,2,training
ALMOFRONT,27-Apr-1991 00:00:00,37.29407,-0.58936,43.3442916071035,14.59849552,1.97476026392315,2,221.831266637976,2,37.215,2,training
ALMOFRONT,27-Apr-1991 00:00:00,37.29407,-0.58936,54.1312649487864,14.39854352,2.50141372022413,2,208.100433535905,2,37.432,2,training
ALMOFRONT,27-Apr-1991 00:00:00,37.29407,-0.58936,63.910558036725,14.00563784,2.19310145747333,2,217.415685400432,2,37.742,2,training
ALMOFRONT,27-Apr-1991 00:00:00,37.29407,-0.58936,73.4886293128514,13.92365752,2.63211021714753,2,209.795802307389,2,37.842,2,training
ALMOFRONT,27-Apr-1991 00:00:00,37.29407,-0.58936,83.7729083558783,13.61073264,2.6317616672249,2,215.485207124206,2,38.02,2,training
ALMOFRONT,27-Apr-1991 00:00:00,37.29407,-0.58936,93.9568256066749,13.45976888,2.45643434327672,2,217.903398839361,2,38.059,2,training
ALMOFRONT,27-Apr-1991 00:00:00,37.29407,-0.58936,103.536179546344,13.3544608266667,2.44144634767861,2,217.548191233683,2,38.0916666666667,2,training
ALMOFRONT,27-Apr-1991 00:00:00,37.23276,-0.58272,66.4307008518386,14.06562344,2.54272734845046,2,218.983258691946,2,37.734,2,training
