cruise_name,date,latitude,longitude,pres,temp,phts_insi,phts_insi_q,doxy,doxy_q,psal,psal_q,categ
MEDIPROD IV,30-Oct-1981 00:00:00,36.1667,-4.5717,4,18.1056536,8.19193584952888,2,245.84752396937,2,36.443,2,training
MEDIPROD IV,30-Oct-1981 00:00:00,36.1667,-4.5717,10.0783150000646,18.09403238976,8.21839166829088,2,239.551095163181,2,36.529,2,training
MEDIPROD IV,30-Oct-1981 00:00:00,36.1667,-4.5717,30,16.74598,8.220095537377,2,224.454000120578,2,36.533,2,training
MEDIPROD IV,30-Oct-1981 00:00:00,36.1667,-4.5717,54,15.8062056,8.14518263235305,2,210.444073276848,2,36.677,2,training
MEDIPROD IV,30-Oct-1981 00:00:00,36.1667,-4.5717,79,14.49652,8.12545413227664,2,195.09005393474,2,37.179,2,training
MEDIPROD IV,30-Oct-1981 00:00:00,36.1667,-4.5717,104,13.8166832,8.21412340924497,2,181.124218245993,2,37.521,2,training
MEDIPROD IV,30-Oct-1981 00:00:00,36.1667,-4.5717,126.011476034435,13.4494313616,8.14179970418155,2,167.173785295388,2,38.006,2,training
MEDIPROD IV,30-Oct-1981 00:00:00,36.1667,-4.5717,153,13.2268248,8.13448334352931,2,168.837482166338,2,38.302,2,training
MEDIPROD IV,30-Oct-1981 00:00:00,36.1667,-4.5717,602,13.0568656,8.137516217015,2,183.570450820022,2,38.474,2,training
MEDIPROD IV,30-Oct-1981 00:00:00,36.1667,-4.5717,1006,12.9768848,8.14245746676884,2,190.079180081904,2,38.438,2,training
MEDIPROD IV,05-Nov-1981 00:00:00,36.1733,-2.495,2,20.3351184,8.177204874087,2,228.535544066183,2,36.644,2,training
MEDIPROD IV,05-Nov-1981 00:00:00,36.1733,-2.495,33,20.3251208,8.15393362102651,2,227.238546745262,2,36.522,2,training
MEDIPROD IV,05-Nov-1981 00:00:00,36.1733,-2.495,54,16.5860184,8.13652074652646,2,220.951831573307,2,36.505,2,training
MEDIPROD IV,05-Nov-1981 00:00:00,36.1733,-2.495,104,14.8864264,8.11223820473472,2,199.509664900326,2,36.984,2,training
MEDIPROD IV,05-Nov-1981 00:00:00,36.1733,-2.495,151,13.6567216,8.09761501936278,2,174.120135202492,2,37.81,2,training
MEDIPROD IV,05-Nov-1981 00:00:00,36.1733,-2.495,189,13.24682,8.08832111701174,2,179.272078794623,2,38.245,2,training
MEDIPROD IV,05-Nov-1981 00:00:00,36.1733,-2.495,275,13.2768128,8.0970346062044,2,180.110300357892,2,38.469,2,training
MEDIPROD IV,05-Nov-1981 00:00:00,36.1733,-2.495,1515,12.8029665504,8.06851863978696,2,194.414873094386,2,38.432,2,training
MEDIPROD IV,06-Nov-1981 00:00:00,35.8483,-0.8417,5,19.095416,8.19547016916471,2,237.977466979053,2,36.982,2,training
MEDIPROD IV,06-Nov-1981 00:00:00,35.8483,-0.8417,26,15.85519384,8.1896762971998,2,267.79180129763,2,36.982,2,training
MEDIPROD IV,06-Nov-1981 00:00:00,35.8483,-0.8417,105,13.2268248,8.11020032256673,2,195.778222364221,2,38.186,2,training
MEDIPROD IV,06-Nov-1981 00:00:00,35.8483,-0.8417,154,13.1368464,8.11176836802337,2,197.057790597561,2,38.318,2,training
MEDIPROD IV,06-Nov-1981 00:00:00,35.8483,-0.8417,202,13.1268488,8.13811344950704,2,197.049239873729,2,38.364,2,training
MEDIPROD IV,06-Nov-1981 00:00:00,35.8483,-0.8417,303,13.2168272,8.09577825728332,2,185.318601277422,2,38.451,2,training
MEDIPROD IV,06-Nov-1981 00:00:00,35.8483,-0.8417,408,13.2168272,8.08588383629028,2,182.709111400887,2,38.498,2,training
MEDIPROD IV,06-Nov-1981 00:00:00,35.8483,-0.8417,508,13.1768368,8.10112948121904,2,184.436650181728,2,38.509,2,training
MEDIPROD IV,06-Nov-1981 00:00:00,35.8483,-0.8417,610,13.1268488,8.0731836727861,2,187.912673824897,2,38.489,2,training
MEDIPROD IV,06-Nov-1981 00:00:00,35.8483,-0.8417,813,13.046868,8.0894298614703,2,188.776811409525,2,38.468,2,training
MEDIPROD IV,06-Nov-1981 00:00:00,35.8483,-0.8417,1012,13.0168752,8.07771983724092,2,193.547991526219,2,38.455,2,training
MEDIPROD IV,06-Nov-1981 00:00:00,35.8483,-0.8417,1203,13.0068776,8.08647045577306,2,193.985389792959,2,38.437,2,training
MEDIPROD IV,06-Nov-1981 00:00:00,35.8483,-0.8417,2011,13.0568656,8.03631609958649,2,196.150469623055,2,38.432,2,training
MEDIPROD IV,06-Nov-1981 00:00:00,35.8483,-0.8417,2520,13.146844,8.02130996399585,2,201.796061062226,2,38.432,2,training
MEDIPROD IV,08-Nov-1981 00:00:00,37.9983,2.635,6,19.8852264,8.17737282212902,2,231.931487705206,2,37.007,2,training
MEDIPROD IV,08-Nov-1981 00:00:00,37.9983,2.635,25,19.8852264,8.1686665501108,2,232.359984295279,2,37.007,2,training
MEDIPROD IV,08-Nov-1981 00:00:00,37.9983,2.635,104,13.3667912,8.11759427632438,2,198.831793441189,2,38.041,2,training
MEDIPROD IV,08-Nov-1981 00:00:00,37.9983,2.635,153,13.1168512,8.11150255244518,2,197.929281297064,2,38.274,2,training
MEDIPROD IV,08-Nov-1981 00:00:00,37.9983,2.635,199,13.2268248,8.10364846017809,2,188.358335935719,2,38.359,2,training
MEDIPROD IV,08-Nov-1981 00:00:00,37.9983,2.635,301,13.3667912,8.09455741247152,2,180.10871335504,2,38.497,2,training
MEDIPROD IV,08-Nov-1981 00:00:00,37.9983,2.635,400,13.296808,8.09227950914166,2,181.405984720641,2,38.514,2,training
MEDIPROD IV,08-Nov-1981 00:00:00,37.9983,2.635,498,13.2068296,8.08621437229758,2,183.571583528832,2,38.512,2,training
MEDIPROD IV,08-Nov-1981 00:00:00,37.9983,2.635,986,13.0168752,8.06845780800138,2,193.985859391401,2,38.44,2,training
MEDIPROD IV,08-Nov-1981 00:00:00,37.9983,2.635,2615,13.1568416,8.01922310219797,2,206.139850732279,2,38.4246,2,training
MEDIPROD IV,10-Nov-1981 00:00:00,39.1767,6.1733,4,19.6352864,8.17416907597762,2,226.174932231705,2,37.481,2,training
MEDIPROD IV,10-Nov-1981 00:00:00,39.1767,6.1733,25,19.645284,8.15303774726909,2,227.050978479059,2,37.51,2,training
MEDIPROD IV,10-Nov-1981 00:00:00,39.1767,6.1733,54,19.6252888,8.14683088015833,2,226.611233943896,2,37.529,2,training
MEDIPROD IV,10-Nov-1981 00:00:00,39.1767,6.1733,103,14.6864744,8.15332287050641,2,237.20434312333,2,37.476,2,training
MEDIPROD IV,10-Nov-1981 00:00:00,39.1767,6.1733,150,13.5567456,8.14980804294006,2,215.789034561224,2,38.085,2,training
MEDIPROD IV,10-Nov-1981 00:00:00,39.1767,6.1733,184,13.1668392,8.1352299200108,2,212.270783102666,2,38.224,2,training
MEDIPROD IV,10-Nov-1981 00:00:00,39.1767,6.1733,284,13.2868104,8.08901494205401,2,196.604625464716,2,38.446,2,training
MEDIPROD IV,10-Nov-1981 00:00:00,39.1767,6.1733,409,13.4567696,8.09671858925106,2,183.574225469577,2,38.541,2,training
MEDIPROD IV,10-Nov-1981 00:00:00,39.1767,6.1733,600,13.2568176,8.09231488964011,2,187.476475885686,2,38.508,2,training
MEDIPROD IV,10-Nov-1981 00:00:00,39.1767,6.1733,1000,13.0768608,8.07612061336276,2,191.818372025134,2,38.456,2,training
MEDIPROD IV,13-Nov-1981 00:00:00,41.25,6.1983,27,18.6355264,8.16960179990531,2,245.632302587267,2,37.822,2,training
MEDIPROD IV,13-Nov-1981 00:00:00,41.25,6.1983,38,18.6155312,8.15441476076006,2,231.719992886435,2,37.82,2,training
MEDIPROD IV,13-Nov-1981 00:00:00,41.25,6.1983,56,18.445572,8.16197875848012,2,231.707423908764,2,37.825,2,training
MEDIPROD IV,13-Nov-1981 00:00:00,41.25,6.1983,105,13.9666472,8.15313022493306,2,232.699112428853,2,38.195,2,training
MEDIPROD IV,13-Nov-1981 00:00:00,41.25,6.1983,153,13.196832,8.11499628063274,2,197.910247981091,2,38.428,2,training
MEDIPROD IV,13-Nov-1981 00:00:00,41.25,6.1983,195,13.2368224,8.06802358821622,2,195.298734321852,2,38.468,2,training
MEDIPROD IV,13-Nov-1981 00:00:00,41.25,6.1983,252.209290656077,13.24057349952,8.09839120807076,2,192.68832432939,2,38.503,2,training
MEDIPROD IV,13-Nov-1981 00:00:00,41.25,6.1983,285,13.2068296,8.10931559675031,2,190.082880037896,2,38.511,2,training
MEDIPROD IV,13-Nov-1981 00:00:00,41.25,6.1983,397,13.1168512,8.08672337816693,2,193.987603821691,2,38.494,2,training
MEDIPROD IV,13-Nov-1981 00:00:00,41.25,6.1983,438,13.1068536,8.09208895904249,2,191.383167262907,2,38.486,2,training
MEDIPROD IV,13-Nov-1981 00:00:00,41.25,6.1983,562,13.0368704,8.0770591330619,2,191.382225863317,2,38.472,2,training
MEDIPROD IV,13-Nov-1981 00:00:00,41.25,6.1983,778,12.99688,8.07172303782809,2,194.423136772659,2,38.446,2,training
MEDIPROD IV,13-Nov-1981 00:00:00,41.25,6.1983,982,12.99688,8.07345436039478,2,197.454460259654,2,38.447,2,training
MEDIPROD IV,13-Nov-1981 00:00:00,41.25,6.1983,1470,13.046868,8.05427344220591,2,201.359474530768,2,38.442,2,training
MEDIPROD IV,13-Nov-1981 00:00:00,41.25,6.1983,1991,13.0768608,8.03043049144397,2,199.630426548818,2,38.427,2,training
MEDIPROD IV,15-Nov-1981 00:00:00,42.67,7.1633,16,14.4165392,8.18546204751889,2,243.541526216073,2,38.418,2,training
MEDIPROD IV,15-Nov-1981 00:00:00,42.67,7.1633,26,14.3565536,8.17860535655231,2,238.765536411122,2,38.421,2,training
MEDIPROD IV,15-Nov-1981 00:00:00,42.67,7.1633,55,13.396784,8.16512877877461,2,196.611864931759,2,38.446,2,training
MEDIPROD IV,15-Nov-1981 00:00:00,42.67,7.1633,79,13.24682,8.10661302190704,2,197.464498168619,2,38.466,2,training
MEDIPROD IV,15-Nov-1981 00:00:00,42.67,7.1633,105,13.2068296,8.10598438659234,2,196.158355467674,2,38.477,2,training
MEDIPROD IV,15-Nov-1981 00:00:00,42.67,7.1633,153,13.1668392,8.10615903325368,2,194.426633032068,2,38.504,2,training
MEDIPROD IV,15-Nov-1981 00:00:00,42.67,7.1633,200,13.146844,8.10315473315299,2,193.123155494609,2,38.497,2,training
MEDIPROD IV,15-Nov-1981 00:00:00,42.67,7.1633,301,13.046868,8.09970102718675,2,195.288997522186,2,38.477,2,training
MEDIPROD IV,15-Nov-1981 00:00:00,42.67,7.1633,406,13.0068776,8.09697499503924,2,194.85072947865,2,38.47,2,training
MEDIPROD IV,15-Nov-1981 00:00:00,42.67,7.1633,503,12.99688,8.0883527887009,2,192.683570458414,2,38.466,2,training
MEDIPROD IV,15-Nov-1981 00:00:00,42.67,7.1633,605.859073130438,12.92231390016,8.08633428784395,2,194.852227779097,2,38.458,2,training
MEDIPROD IV,15-Nov-1981 00:00:00,42.67,7.1633,782,12.9668872,8.0855510597281,2,197.0263112649,2,38.449,2,training
MEDIPROD IV,15-Nov-1981 00:00:00,42.67,7.1633,1160,13.0168752,8.06309021649606,2,200.930520411757,2,38.452,2,training
MEDIPROD IV,15-Nov-1981 00:00:00,42.67,7.1633,1478,13.0568656,8.05650250175432,2,200.055755167965,2,38.449,2,training
MEDIPROD IV,15-Nov-1981 00:00:00,42.67,7.1633,1961,13.0768608,8.04121918720899,2,200.055456578649,2,38.434,2,training
MEDIPROD IV,27-Oct-1981 00:00:00,35.8467,-4.8,49,15.6762368,8.20654327386483,2,215.291140172165,2,36.302,2,training
MEDIPROD IV,27-Oct-1981 00:00:00,35.8467,-4.8,73,15.7362224,8.18661293616672,2,214.790636417283,2,36.964,2,training
MEDIPROD IV,27-Oct-1981 00:00:00,35.8467,-4.8,98,15.49628,8.17301645400128,2,210.77058259874,2,37.266,2,training
MEDIPROD IV,27-Oct-1981 00:00:00,35.8467,-4.8,126.007932443243,14.815418446,8.17174840976833,2,195.704294210245,2,36.842,2,training
MEDIPROD IV,27-Oct-1981 00:00:00,35.8467,-4.8,149,13.6667192,8.19269123939489,2,180.632684505607,2,37.957,2,training
MEDIPROD IV,27-Oct-1981 00:00:00,35.8467,-4.8,197,13.1868344,8.16015529281089,2,171.870851871559,2,38.365,2,training
MEDIPROD IV,27-Oct-1981 00:00:00,35.8467,-4.8,1034,12.946892,8.17254393254699,2,191.381145657761,2,38.434,2,training
MEDIPROD IV,27-Oct-1981 00:00:00,35.8467,-4.8,484,13.0868584,8.15248862188676,2,184.874755615509,2,38.482,2,training
ALMOFRONT,27-Apr-1991 00:00:00,37.23276,-0.58272,66.4307008518386,14.06562344,8.08287823767409,2,218.983258691946,2,37.734,2,training
ALMOFRONT,27-Apr-1991 00:00:00,37.23276,-0.58272,81.4534184430624,13.7516988,8.09640631729909,2,201.563379100987,2,37.957,2,training
ALMOFRONT,27-Apr-1991 00:00:00,37.23276,-0.58272,100.611363058163,13.58273936,8.10855422393434,2,205.882413061657,2,38.059,2,training
ALMOFRONT,27-Apr-1991 00:00:00,37.23276,-0.58272,222.655622213364,13.29280896,8.09022517322617,2,182.953967105177,2,38.322,2,training
ALMOFRONT,27-Apr-1991 00:00:00,37.23276,-0.58272,355.87061221036,13.35079504,8.07629716146648,2,181.412952742115,2,38.492,2,training
ALMOFRONT,27-Apr-1991 00:00:00,37.23276,-0.58272,757.508504668545,13.13884592,8.05877250644913,2,192.514001047216,2,38.484,2,training
ALMOFRONT,27-Apr-1991 00:00:00,37.23276,-0.58272,1018.78307447178,13.05486608,8.04899941715967,2,193.033807967216,2,38.458,2,training
ALMOFRONT,28-Apr-1991 00:00:00,37.10939,-0.59115,35.0774137029934,15.67323752,8.14768599985201,2,253.818393150532,2,37.045,2,training
ALMOFRONT,28-Apr-1991 00:00:00,37.10939,-0.59115,60.2800893961428,14.44253296,8.1302876549498,2,232.618126086207,2,37.409,2,training
ALMOFRONT,28-Apr-1991 00:00:00,37.10939,-0.59115,70.7652361531601,14.31056464,8.10341486525721,2,218.33738237955,2,37.504,2,training
ALMOFRONT,28-Apr-1991 00:00:00,37.10939,-0.59115,80.9483956976156,14.04062944,8.11744511232121,2,223.510168402688,2,37.667,2,training
ALMOFRONT,28-Apr-1991 00:00:00,37.10939,-0.59115,112.105684544178,13.35379432,8.12699977524318,2,211.157696781971,2,37.859,2,training
ALMOFRONT,28-Apr-1991 00:00:00,37.10939,-0.59115,180.787999815682,13.32580104,8.09123804034876,2,195.677745250379,2,38.292,2,training
ALMOFRONT,28-Apr-1991 00:00:00,37.10939,-0.59115,251.206684331953,13.2418212,8.06848050298918,2,179.206793137988,2,38.413,2,training
ALMOFRONT,28-Apr-1991 00:00:00,37.10939,-0.59115,353.040138424535,13.29380872,8.06703992451591,2,175.854767954917,2,38.499,2,training
ALMOFRONT,28-Apr-1991 00:00:00,37.10939,-0.59115,504.513410736267,13.12384952,8.07335468557625,2,180.840857398442,2,38.483,2,training
ALMOFRONT,28-Apr-1991 00:00:00,37.04761,-0.58873,6.45057185246345,15.79520824,8.15087610738137,2,253.535162799347,2,36.972,2,training
ALMOFRONT,28-Apr-1991 00:00:00,37.04761,-0.58873,33.4643551086793,15.521274,8.14907933114579,2,253.77911607695,2,36.978,2,training
ALMOFRONT,28-Apr-1991 00:00:00,37.04761,-0.58873,40.6215365239563,14.75045904,8.14655896204243,2,250.756172989929,2,37.109,2,training
ALMOFRONT,28-Apr-1991 00:00:00,37.04761,-0.58873,67.7402523840551,14.24757976,8.09429090676765,2,207.175612028191,2,37.469,2,training
ALMOFRONT,28-Apr-1991 00:00:00,37.04761,-0.58873,83.0652882278877,13.98964168,8.08344708704114,2,203.956026058186,2,37.711,2,training
ALMOFRONT,28-Apr-1991 00:00:00,37.04761,-0.58873,106.357313986139,13.41278016,8.1273136030658,2,229.350553732213,2,37.879,2,training
ALMOFRONT,28-Apr-1991 00:00:00,37.04761,-0.58873,145.989564339889,13.39078544,8.10988987827742,2,215.107158985507,2,38.147,2,training
ALMOFRONT,28-Apr-1991 00:00:00,37.04761,-0.58873,373.632433968063,13.22582504,8.0724588701855,2,185.270904515863,2,38.491,2,training
ALMOFRONT,28-Apr-1991 00:00:00,37.04761,-0.58873,505.318762962149,13.14084544,8.07203873961899,2,187.784663333123,2,38.487,2,training
ALMOFRONT,28-Apr-1991 00:00:00,37.04761,-0.58873,757.091474577236,13.00987688,8.0710244491294,2,195.550947450856,2,38.456,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.56228,-1.13747,30.2373574501394,15.52027424,8.15123082801446,2,254.204276558787,2,36.8,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.56228,-1.13747,55.1358396397953,14.78844992,8.14542863644352,2,245.377559731995,2,36.828,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.56228,-1.13747,76.4075811801746,14.48052384,8.13010261708306,2,237.430221498482,2,36.942,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.56228,-1.13747,95.7656101824935,14.43253536,8.12404523478072,2,233.924379482034,2,37.092,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.56228,-1.13747,114.822801208638,14.23058384,8.09693267427647,2,209.520585820617,2,37.468,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.56228,-1.13747,141.747623585065,14.00063904,8.09137327170955,2,209.324975689359,2,37.817,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.56228,-1.13747,181.687019545349,13.34579624,8.10213173864689,2,210.203556484779,2,38.121,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.56228,-1.13747,404.207013604598,13.23482288,8.07222881494863,2,182.710248441638,2,38.493,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.56228,-1.13747,504.993951304882,13.12185,8.07131866070768,2,188.348690452798,2,38.483,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.56228,-1.13747,759.081329275487,13.0018788,8.06799893480786,2,194.943200797941,2,38.455,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.56228,-1.13747,1023.78447518812,12.96988648,8.06859100259116,2,199.716386162335,2,38.44,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.53699,-1.28227,5.94634526571364,16.171118,8.14403842547003,2,253.561295451706,2,36.719,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.53699,-1.28227,31.0436733627565,15.55926488,8.15364345725995,2,253.472694008962,2,36.772,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.53699,-1.28227,55.8413800766653,15.3513148,8.15700140201338,2,252.58829869749,2,36.788,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.53699,-1.28227,74.8951380714242,14.7064696,8.13682984848703,2,244.414599726747,2,36.84,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.53699,-1.28227,160.404936037755,13.78469088,8.07053573275554,2,191.398948892479,2,37.989,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.53699,-1.28227,191.571680815579,13.47276576,8.07218885538137,2,189.882769864845,2,38.181,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.53699,-1.28227,201.7598084126,13.41977848,8.07468674400254,2,190.700290185223,2,38.217,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.53699,-1.28227,251.19392867125,13.21082864,8.06485529918566,2,181.038093556925,2,38.343,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.53699,-1.28227,387.850217279376,13.30080704,8.07488026993638,2,180.801154433302,2,38.508,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.53699,-1.28227,504.790797561569,13.18083584,8.07451517984225,2,185.354596888609,2,38.496,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.53699,-1.28227,757.259364322458,13.04286896,8.07256102824573,2,190.994417798424,2,38.463,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.53699,-1.28227,1021.3522880578,12.98288336,8.07309499775855,2,198.154145237783,2,38.443,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.43844,-1.37289,6.75258273314255,16.11313192,8.14389295073938,2,250.642426010555,2,36.73,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.43844,-1.37289,38.5025228841069,15.44929128,8.14695150963444,2,250.557878196962,2,36.749,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.43844,-1.37289,55.3368527019529,14.85343432,8.13321378538891,2,240.212364301284,2,36.805,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.43844,-1.37289,76.8100160787568,14.56050464,8.12375813513172,2,239.810253848297,2,37.022,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.43844,-1.37289,90.1183598846643,14.53751016,8.10937670518112,2,222.2665870517,2,37.191,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.43844,-1.37289,156.772775396037,13.61373192,8.07434386327116,2,190.200676637572,2,38.123,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.43844,-1.37289,191.973490211282,13.37478928,8.06550057008623,2,183.881058607887,2,38.233,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.43844,-1.37289,232.022281641801,13.23782216,8.06718929205842,2,182.25258207363,2,38.357,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.43844,-1.37289,303.159305373533,13.31380392,8.07162205843665,2,179.852452437915,2,38.47,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.43844,-1.37289,505.392458391392,13.13384712,8.06804518162211,2,184.745959993158,2,38.491,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.43844,-1.37289,756.241510388005,13.0268728,8.06464156081626,2,192.426521237067,2,38.459,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.43844,-1.37289,1021.64709158664,13.01287616,8.06544469942855,2,193.337417079083,2,38.448,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.34295,-1.46134,5.64388827039591,16.34207696,8.14344288455889,2,249.327368738845,2,36.856,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.34295,-1.46134,31.9503110182593,15.8661912,8.14987511201581,2,251.12101645353,2,36.884,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.34295,-1.46134,55.6388085936272,14.63848592,8.1314778956701,2,235.209684523094,2,37.256,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.34295,-1.46134,75.4987524032237,14.1116124,8.0808105391552,2,197.018390882614,2,37.668,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.34295,-1.46134,90.4200694975494,13.89766376,8.07847587672447,2,195.081265079165,2,37.785,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.34295,-1.46134,110.787252344696,13.7866904,8.0702672744505,2,188.659821704593,2,38.017,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.34295,-1.46134,171.193879861288,13.24382072,8.06931486397922,2,182.30271740902,2,38.312,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.34295,-1.46134,252.803953559726,13.31480368,8.07446881824448,2,178.679858629235,2,38.478,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.34295,-1.46134,332.324160707963,13.31280416,8.078767665945,2,177.720001065013,2,38.512,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.34295,-1.46134,504.277086227518,13.11585144,8.07348670360251,2,184.703012481101,2,38.483,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.34295,-1.46134,757.448599627866,13.04586824,8.06020288756476,2,188.694438116511,2,38.463,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.34295,-1.46134,1021.33471752055,13.01587544,8.04796332851442,2,193.163797020803,2,38.449,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.14836,-2.03954,5.94614152923919,16.04914728,8.13985387187629,2,248.547001433615,2,36.988,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.14836,-2.03954,19.7538912309445,15.60225456,8.14729733907704,2,249.873097816898,2,36.969,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.14836,-2.03954,44.8519032229341,14.671478,8.13440505215073,2,238.872622133827,2,37.194,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.14836,-2.03954,64.6097422824609,14.24258096,8.09448383088955,2,209.560629681483,2,37.495,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.14836,-2.03954,79.4292631447596,13.98764216,8.09484982422554,2,206.775141903641,2,37.736,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.14836,-2.03954,120.767792861785,13.52475328,8.09748656615365,2,204.738975866501,2,38.137,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.14836,-2.03954,221.726312006697,13.2418212,8.0716045459896,2,186.804555229699,2,38.397,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.14836,-2.03954,302.243295038787,13.2418212,8.06764561483975,2,177.115753073113,2,38.469,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.14836,-2.03954,382.789205901822,13.21882672,8.06813528400469,2,177.588421835674,2,38.495,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.14836,-2.03954,505.076487399645,13.09085744,8.07794102995595,2,183.01038303792,2,38.477,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.14836,-2.03954,757.233331623686,12.9668872,8.06142450351664,2,191.427803046458,2,38.447,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.14836,-2.03954,1021.11465245965,12.95588984,8.07351821245404,2,195.550117809326,2,38.437,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.05093,-2.13894,5.94609059099545,16.3360784,8.1425097239869,2,247.980375682461,2,36.849,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.05093,-2.13894,17.7379564392152,15.56926248,8.15194714284701,2,250.995312490479,2,37.002,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.05093,-2.13894,48.9843570013458,14.57850032,8.12653717479,2,232.641635363404,2,37.264,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.05093,-2.13894,69.3472557693425,13.93965368,8.07040517530765,2,191.012422221143,2,37.704,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.05093,-2.13894,101.407444651964,13.66971848,8.06628380434761,2,187.515247914981,2,38.096,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.05093,-2.13894,136.497429682793,13.43277536,8.07482056275177,2,190.915482745769,2,38.236,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.05093,-2.13894,182.384857225456,13.23282336,8.06805420172239,2,183.600394617192,2,38.341,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.05093,-2.13894,232.417892346179,13.25481808,8.06691882121019,2,180.376638319731,2,38.432,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.05093,-2.13894,302.74528162042,13.24282096,8.06351426717601,2,176.376654805372,2,38.479,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.05093,-2.13894,504.567115984934,13.06386392,8.05787440447712,2,182.706433103587,2,38.471,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.05093,-2.13894,757.73242823076,12.96888672,8.05727133078915,2,191.341080856082,2,38.447,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.05093,-2.13894,1022.21951188541,12.81592344,8.0540759801584,2,195.284165976048,2,38.438,2,training
ALMOFRONT,29-Apr-1991 00:00:00,35.54034,-2.18718,5.34115726667512,17.20287032,8.17572844800308,2,270.243013967575,2,36.69,2,training
ALMOFRONT,29-Apr-1991 00:00:00,35.54034,-2.18718,22.3732432777168,15.10337432,8.1803399934535,2,271.418014344317,2,36.692,2,training
ALMOFRONT,29-Apr-1991 00:00:00,35.54034,-2.18718,32.2504295147728,14.98240336,8.14017934442095,2,242.493384677169,2,36.73,2,training
ALMOFRONT,29-Apr-1991 00:00:00,35.54034,-2.18718,50.7965247698324,14.50051904,8.10013342353331,2,214.910488639433,2,36.99,2,training
