cruise_name,date,latitude,longitude,pres,temp,nitrat,nitrat_q,doxy,doxy_q,psal,psal_q,categ
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,26,17.542,0,2,243,2,37.98,2,training
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,79,16.531,0.1,2,242,2,38.336,2,training
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,89,15.856,0.1,2,247,2,38.429,2,training
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,136,14.574,0.9,2,229,2,38.603,2,training
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,149,14.571,1.9,2,220,2,38.638,2,training
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,195,14.693,2.9,2,213,2,38.82,2,training
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,347,14.257,3.8,2,208,2,38.818,2,training
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,497,14.033,4.3,2,203,2,38.795,2,training
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,670,13.822,4.8,2,197,2,38.75,2,training
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,849,13.729,5.1,2,190,2,38.731,2,training
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,1104,13.654,5.1,2,190,2,38.711,2,training
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,1113,13.654,5.1,2,188,2,38.71,2,training
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,1348,13.638,5.1,2,187,2,38.701,2,training
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,1646,13.633,5,2,188,2,38.69,2,training
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,1990,13.641,4.8,2,191,2,38.68,2,training
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,2384,13.667,4.7,2,193,2,38.672,2,training
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,2779,13.708,4.7,2,194,2,38.667,2,training
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,3133,13.755,4.7,2,193,2,38.663,2,training
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,3337,13.791,4.7,2,195,2,38.663,2,training
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,3539,13.828,4.7,2,194,2,38.663,2,training
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,3845,13.885,4.7,2,194,2,38.663,2,training
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,4088,13.93,4.7,2,194,2,38.664,2,training
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,85,15.182,0.1,2,246.1,2,38.45,2,training
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,170,14.73,1.8,2,219.7,2,38.8,2,training
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,370,14.138,3.9,2,207.2,2,38.801,2,training
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,670,13.796,4.8,2,197,2,38.742,2,training
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,1352,13.632,5.1,2,187,2,38.699,2,training
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,2006,13.645,4.8,2,191.1,2,38.68,2,training
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,2814,13.706,4.7,2,194,2,38.665,2,training
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,3524,13.833,4.7,2,194,2,38.665,2,training
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,3982,13.918,4.7,2,194,2,38.663,2,training
ALMOFRONT,27-Apr-1991 00:00:00,37.23276,-0.58272,66.4307008518386,14.06562344,4.53035910570338,2,218.983258691946,2,37.734,2,training
ALMOFRONT,27-Apr-1991 00:00:00,37.23276,-0.58272,81.4534184430624,13.7516988,4.3514221871425,2,201.563379100987,2,37.957,2,training
ALMOFRONT,27-Apr-1991 00:00:00,37.23276,-0.58272,131.771724824773,13.32280176,6.20670338065605,2,194.701837720499,2,38.081,2,training
ALMOFRONT,27-Apr-1991 00:00:00,37.23276,-0.58272,222.655622213364,13.29280896,7.95581057389928,2,182.953967105177,2,38.322,2,training
ALMOFRONT,27-Apr-1991 00:00:00,37.23276,-0.58272,507.44848316579,13.29980728,8.2651405270309,2,184.227887093235,2,38.516,2,training
ALMOFRONT,27-Apr-1991 00:00:00,37.23276,-0.58272,757.508504668545,13.13884592,8.21083199955436,2,192.514001047216,2,38.484,2,training
ALMOFRONT,27-Apr-1991 00:00:00,37.23276,-0.58272,1018.78307447178,13.05486608,8.16037778559029,2,193.033807967216,2,38.458,2,training
ALMOFRONT,28-Apr-1991 00:00:00,37.10939,-0.59115,60.2800893961428,14.44253296,1.66471542320202,2,232.618126086207,2,37.409,2,training
ALMOFRONT,28-Apr-1991 00:00:00,37.10939,-0.59115,70.7652361531601,14.31056464,2.76426473545321,2,218.33738237955,2,37.504,2,training
ALMOFRONT,28-Apr-1991 00:00:00,37.10939,-0.59115,80.9483956976156,14.04062944,1.79587245141988,2,223.510168402688,2,37.667,2,training
ALMOFRONT,28-Apr-1991 00:00:00,37.10939,-0.59115,112.105684544178,13.35379432,2.57072996123457,2,211.157696781971,2,37.859,2,training
ALMOFRONT,28-Apr-1991 00:00:00,37.10939,-0.59115,180.787999815682,13.32580104,5.57006779878052,2,195.677745250379,2,38.292,2,training
ALMOFRONT,28-Apr-1991 00:00:00,37.10939,-0.59115,251.206684331953,13.2418212,7.47929891295809,2,179.206793137988,2,38.413,2,training
ALMOFRONT,28-Apr-1991 00:00:00,37.10939,-0.59115,353.040138424535,13.29380872,8.00926772860586,2,175.854767954917,2,38.499,2,training
ALMOFRONT,28-Apr-1991 00:00:00,37.10939,-0.59115,504.513410736267,13.12384952,8.22543774881674,2,180.840857398442,2,38.483,2,training
ALMOFRONT,28-Apr-1991 00:00:00,37.10939,-0.59115,757.196774591898,13.12284976,7.997683348956,2,194.770225163159,2,38.483,2,training
ALMOFRONT,28-Apr-1991 00:00:00,37.10939,-0.59115,1021.30308124512,12.98788216,7.78619408004035,2,196.378180113209,2,38.4475,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.5891,-0.58885,44.0472100522832,14.99440048,0.0633325515940133,2,249.954506499299,2,37.051,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.5891,-0.58885,75.7020307662349,14.22958408,4.31097096008217,2,210.946923397577,2,37.515,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.5891,-0.58885,85.2800060761398,14.16959848,3.8001991858695,2,211.226334715743,2,37.653,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.5891,-0.58885,124.301878435763,13.73870192,6.50185429380541,2,187.697969847273,2,38.05,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.5891,-0.58885,131.663354257369,13.67271776,6.31379004437499,2,189.904952410719,2,38.083,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.5891,-0.58885,168.474357161333,13.32980008,4.74583297315052,2,212.402093486828,2,38.214,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.5891,-0.58885,404.207973495342,13.18783416,8.42300702506325,2,185.530543255029,2,38.485,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.5891,-0.58885,504.793127414615,13.09985528,8.50578249461686,2,188.174974300901,2,38.478,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.5891,-0.58885,757.566240918708,13.00987688,8.22169741828259,2,194.205316450334,2,38.458,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.5891,-0.58885,986.835035674273,12.9618884,8.11961279759974,2,198.284313458185,2,38.439,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.57402,-1.06594,5.24085558866167,15.83019984,0.0682180416925392,2,253.791075384069,2,36.78,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.57402,-1.06594,29.0278150641258,15.55426608,0.110121853165496,2,254.206393166858,2,36.799,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.57402,-1.06594,40.1158185557362,15.27933208,0.22609054788761,2,249.625765420883,2,36.801,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.57402,-1.06594,59.5715484825802,14.53051184,2.19426198121849,2,235.417862017321,2,37.031,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.57402,-1.06594,72.2741267798183,14.6614804,1.3503001765062,2,238.741354232561,2,37.195,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.57402,-1.06594,92.9425567458941,14.31756296,4.29287358891395,2,214.359793269232,2,37.387,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.57402,-1.06594,126.217687406945,13.89466448,5.58538289701115,2,200.36397117049,2,37.886,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.57402,-1.06594,151.429405659456,13.52875232,4.66555274886241,2,210.090398246292,2,38.064,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.57402,-1.06594,393.202376292075,13.21382792,9.07021632836749,2,179.064289224654,2,38.491,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.57402,-1.06594,504.99447644313,13.15384232,9.07507609524066,2,182.446458223578,2,38.492,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.57402,-1.06594,757.362976259847,13.00987688,8.66748786266716,2,194.248862045237,2,38.457,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.57402,-1.06594,1018.21706764895,12.96588744,8.60433674547851,2,195.072852894334,2,38.439,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.56228,-1.13747,55.1358396397953,14.78844992,0.855618589274694,2,245.377559731995,2,36.828,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.56228,-1.13747,76.4075811801746,14.48052384,2.25384728898346,2,237.430221498482,2,36.942,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.56228,-1.13747,95.7656101824935,14.43253536,3.11391784254791,2,233.924379482034,2,37.092,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.56228,-1.13747,114.822801208638,14.23058384,5.17120316463266,2,209.520585820617,2,37.468,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.56228,-1.13747,141.747623585065,14.00063904,5.16109642223101,2,209.324975689359,2,37.817,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.56228,-1.13747,181.687019545349,13.34579624,5.51917715910427,2,210.203556484779,2,38.121,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.56228,-1.13747,404.207013604598,13.23482288,9.15585342339479,2,182.710248441638,2,38.493,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.56228,-1.13747,504.993951304882,13.12185,9.17830765250762,2,188.348690452798,2,38.483,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.56228,-1.13747,759.081329275487,13.0018788,9.13567233248336,2,194.943200797941,2,38.455,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.56228,-1.13747,1023.78447518812,12.96988648,9.05498701294594,2,199.716386162335,2,38.44,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.54948,-1.21118,53.5228382700911,15.11737096,0.135459221485745,2,249.181719476644,2,36.803,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.54948,-1.21118,74.3911316871697,14.66547944,1.6975081595093,2,237.838994387973,2,36.896,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.54948,-1.21118,120.671227754351,14.296568,3.9921459457398,2,214.503676927499,2,37.296,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.54948,-1.21118,150.924816005763,13.9516508,5.60947467105756,2,198.524754768555,2,37.713,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.54948,-1.21118,211.746873964966,13.35279456,7.25634374850204,2,186.570071587004,2,38.243,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.54948,-1.21118,261.99046562569,13.19583224,8.14830644039298,2,182.293585945895,2,38.362,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.54948,-1.21118,353.123537008138,13.23382312,8.53603775028529,2,180.110340047941,2,38.465,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.54948,-1.21118,504.69034446526,13.15784136,8.66921524163207,2,185.13744367286,2,38.491,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.54948,-1.21118,757.86695615899,13.02387352,8.38131065858955,2,193.684790256012,2,38.46,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.54948,-1.21118,1018.82231133917,12.98588264,8.220815825831,2,198.371267326153,2,38.443,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.53699,-1.28227,74.8951380714242,14.7064696,1.35065691937643,2,244.414599726747,2,36.84,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.53699,-1.28227,160.404936037755,13.78469088,6.28112692595375,2,191.398948892479,2,37.989,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.53699,-1.28227,191.571680815579,13.47276576,6.67742923876558,2,189.882769864845,2,38.181,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.53699,-1.28227,201.7598084126,13.41977848,6.80769967399341,2,190.700290185223,2,38.217,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.53699,-1.28227,251.19392867125,13.21082864,8.25257656974655,2,181.038093556925,2,38.343,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.53699,-1.28227,387.850217279376,13.30080704,8.47444734551465,2,180.801154433302,2,38.508,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.53699,-1.28227,504.790797561569,13.18083584,8.53876079708678,2,185.354596888609,2,38.496,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.53699,-1.28227,757.259364322458,13.04286896,8.43287811912119,2,190.994417798424,2,38.463,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.53699,-1.28227,1021.3522880578,12.98288336,8.30646960189933,2,198.154145237783,2,38.443,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.48667,-1.32748,80.8431085105646,14.4665272,2.19634471574604,2,230.952521971845,2,36.949,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.48667,-1.32748,151.024829669378,13.7616964,5.99011631148032,2,189.621558005326,2,37.963,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.48667,-1.32748,201.456287919908,13.33279936,7.23485714660811,2,184.787811156577,2,38.256,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.48667,-1.32748,221.632046651733,13.30280656,7.07382874353039,2,188.378474989766,2,38.333,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.48667,-1.32748,282.069305860882,13.28980968,8.18377417444177,2,181.199560150144,2,38.452,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.48667,-1.32748,378.055763130428,13.25981688,8.5017880468847,2,180.107219305622,2,38.494,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.48667,-1.32748,504.485516583505,13.14484448,8.6302895175673,2,183.574760376023,2,38.49,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.48667,-1.32748,756.952612964141,13.02487328,8.5282892373075,2,184.788403844601,2,38.459,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.48667,-1.32748,1021.55021677602,12.98288336,8.27726945096695,2,196.461631640542,2,38.443,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.43844,-1.37289,6.75258273314255,16.11313192,0.0419069276889912,2,250.642426010555,2,36.73,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.43844,-1.37289,38.5025228841069,15.44929128,0.0341098077018943,2,250.557878196962,2,36.749,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.43844,-1.37289,55.3368527019529,14.85343432,0.804957916720907,2,240.212364301284,2,36.805,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.43844,-1.37289,76.8100160787568,14.56050464,1.62622014772966,2,239.810253848297,2,37.022,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.43844,-1.37289,90.1183598846643,14.53751016,2.98898504456892,2,222.2665870517,2,37.191,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.43844,-1.37289,156.772775396037,13.61373192,6.11012600295788,2,190.200676637572,2,38.123,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.43844,-1.37289,191.973490211282,13.37478928,7.22816650994644,2,183.881058607887,2,38.233,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.43844,-1.37289,232.022281641801,13.23782216,7.76871050048155,2,182.25258207363,2,38.357,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.43844,-1.37289,303.159305373533,13.31380392,8.19826437091682,2,179.852452437915,2,38.47,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.43844,-1.37289,505.392458391392,13.13384712,8.43172916113827,2,184.745959993158,2,38.491,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.43844,-1.37289,756.241510388005,13.0268728,8.28690419612373,2,192.426521237067,2,38.459,2,training
ALMOFRONT,28-Apr-1991 00:00:00,36.43844,-1.37289,1021.64709158664,13.01287616,8.17698518386386,2,193.337417079083,2,38.448,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.38969,-1.41903,25.297925208526,15.68923368,0.0233885033233576,2,249.516219490386,2,36.811,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.38969,-1.41903,55.5382301506185,15.21934648,0.0984239814370494,2,248.831244119153,2,36.847,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.38969,-1.41903,75.1966135777279,14.44353272,2.48447748872591,2,224.839842893899,2,37.109,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.38969,-1.41903,85.3793250628965,14.48952168,2.87095821330965,2,223.600137180988,2,37.258,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.38969,-1.41903,130.854299894409,13.6617204,6.85796050059204,2,187.037052085478,2,38.097,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.38969,-1.41903,191.972663780214,13.2418212,8.01232292743475,2,182.606232813489,2,38.313,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.38969,-1.41903,231.617734425323,13.3168032,8.04385374784668,2,183.853856102765,2,38.412,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.38969,-1.41903,382.494492688014,13.33079984,8.98343191429658,2,178.197377642906,2,38.515,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.38969,-1.41903,504.380179215612,13.1768368,9.05366343178128,2,183.532271390287,2,38.492,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.38969,-1.41903,757.148360206031,13.02987208,8.91761994889424,2,190.039742738161,2,38.459,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.38969,-1.41903,993.599951567837,13.0018788,8.80187263744531,2,193.250506015786,2,38.447,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.34295,-1.46134,55.6388085936272,14.63848592,0.868984912556956,2,235.209684523094,2,37.256,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.34295,-1.46134,75.4987524032237,14.1116124,5.4100130396755,2,197.018390882614,2,37.668,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.34295,-1.46134,90.4200694975494,13.89766376,5.60917418361722,2,195.081265079165,2,37.785,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.34295,-1.46134,110.787252344696,13.7866904,6.29365349103289,2,188.659821704593,2,38.017,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.34295,-1.46134,171.193879861288,13.24382072,7.66870695918373,2,182.30271740902,2,38.312,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.34295,-1.46134,252.803953559726,13.31480368,8.25564104809935,2,178.679858629235,2,38.478,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.34295,-1.46134,332.324160707963,13.31280416,8.45884951379535,2,177.720001065013,2,38.512,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.34295,-1.46134,504.277086227518,13.11585144,8.64493410069699,2,184.703012481101,2,38.483,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.29341,-1.50517,26.8096161037294,15.28233136,0.0808788608274179,2,250.343288611414,2,36.917,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.29341,-1.50517,37.594838510721,14.69847152,0.805746552916289,2,238.279838357803,2,37.115,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.29341,-1.50517,55.4369516913861,14.30256656,4.02131118225467,2,213.936339854074,2,37.316,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.29341,-1.50517,91.5287261091049,13.83567864,5.43246906035305,2,198.536536579821,2,37.895,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.29341,-1.50517,151.728203554192,13.3517948,7.54553562016678,2,182.491600759749,2,38.231,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.29341,-1.50517,175.227525126216,13.25981688,7.6590068141994,2,182.824982547504,2,38.306,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.29341,-1.50517,262.589938508901,13.33479888,8.23619316900149,2,180.026363676337,2,38.475,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.29341,-1.50517,358.667357889518,13.22582504,8.64681639347713,2,179.711283527593,2,38.493,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.29341,-1.50517,504.678915422743,13.1318476,8.58847576624795,2,184.573271412142,2,38.484,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.29341,-1.50517,757.748650974901,13.03587064,8.45041052198791,2,189.128323318393,2,38.461,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.29341,-1.50517,1018.19173832524,12.99388072,8.30257007190859,2,193.988256965751,2,38.444,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.24433,-1.55046,6.34932910492632,15.97916408,0.0896382516514168,2,248.265836693367,2,37.076,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.24433,-1.55046,30.4380995989758,15.22234576,0.0272807401269038,2,249.566874355052,2,37.099,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.24433,-1.55046,44.8522821738551,14.60749336,1.36974527776275,2,230.866776620948,2,37.234,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.24433,-1.55046,66.4248861822051,14.0666232,5.7691717108518,2,194.924563111541,2,37.717,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.24433,-1.55046,81.446288359864,13.89766376,6.19284572462287,2,190.632364884373,2,37.919,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.24433,-1.55046,106.248924863783,13.68071584,6.01300161024907,2,191.687236553216,2,38.071,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.24433,-1.55046,164.838396234835,13.29580824,7.25885376932321,2,187.425584188666,2,38.319,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.24433,-1.55046,252.297278851805,13.26581544,8.5273476291486,2,180.113539414097,2,38.454,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.24433,-1.55046,338.881878862258,13.22382552,8.72760696546794,2,179.628992521621,2,38.492,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.24433,-1.55046,505.080763527491,13.12584904,8.73252545045065,2,183.444689717866,2,38.484,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.24433,-1.55046,757.239749811893,13.03587064,8.5847358040599,2,189.605846835907,2,38.46,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.24433,-1.55046,1019.40220857643,12.99787976,8.45051110664701,2,194.031655688419,2,38.445,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.198,-1.595,30.0347964583949,15.50527784,1.26293876735991,2,236.760013005311,2,36.854,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.198,-1.595,40.5176849231411,14.471526,1.62902809136755,2,233.878871044637,2,37.117,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.198,-1.595,59.4687643384099,14.1915932,5.32578698632474,2,200.21170691308,2,37.541,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.198,-1.595,73.7839384001867,14.021634,4.92669117592077,2,204.864899254374,2,37.741,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.198,-1.595,100.501318344679,13.70970888,5.56808357026783,2,196.812431254941,2,38.066,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.198,-1.595,110.88666797073,13.64472448,5.25434224099326,2,199.492415614287,2,38.127,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.198,-1.595,252.296248559037,13.22282576,8.36598638647639,2,179.465559457121,2,38.42,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.198,-1.595,427.921552863472,13.20283056,8.98839864491318,2,177.977527068323,2,38.5,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.198,-1.595,554.780356992858,13.09085744,8.77345010231399,2,186.091386390554,2,38.477,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.198,-1.595,756.832161843339,13.01787496,8.61687479485596,2,189.82258567958,2,38.457,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.198,-1.595,1021.62534217224,12.9918812,8.47679750952543,2,193.42398846313,2,38.444,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.09869,-2.08942,30.7400915236224,15.66423968,0.0750376122805327,2,247.817503764274,2,36.82,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.09869,-2.08942,43.5413055696499,14.7564576,2.30709219516532,2,224.544824095933,2,37.145,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.09869,-2.08942,63.5005604254103,14.12260976,6.02506824628195,2,192.475244854627,2,37.551,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.09869,-2.08942,96.2658121504809,13.83467888,6.08057410785031,2,184.454590266585,2,37.984,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.09869,-2.08942,121.271438236381,13.51475568,6.72224153790391,2,186.325848624292,2,38.175,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.09869,-2.08942,150.918815238444,13.346796,6.90287177446122,2,188.520863609109,2,38.262,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.09869,-2.08942,201.651136555361,13.22082624,8.18523463367023,2,180.991360148522,2,38.372,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.09869,-2.08942,302.241972956595,13.24682,8.81720986469422,2,176.593267119997,2,38.483,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.09869,-2.08942,504.064202990704,13.08485888,8.7598237098764,2,184.615900569631,2,38.477,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.09869,-2.08942,757.634498437753,12.9768848,8.49039265515873,2,191.558087096779,2,38.449,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.09869,-2.08942,1021.21141230327,12.96288816,8.28216694950861,2,196.895571564412,2,38.438,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.0049,-2.18996,5.84528444437675,16.5510268,0.0438512900084982,2,248.37877273348,2,36.877,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.0049,-2.18996,17.7378847042081,15.73922168,0.0350777690786273,2,250.570110827694,2,37.002,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.0049,-2.18996,49.6897701248043,15.12536904,0.214345004023653,2,244.167852938187,2,37.122,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.0049,-2.18996,70.9599505689087,14.1865944,4.86788046499685,2,207.286403578911,2,37.577,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.0049,-2.18996,101.608684478847,13.58073984,7.13748141793928,2,182.04390932872,2,38.078,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.0049,-2.18996,126.312191040678,13.3917852,6.70342524091692,2,186.485771148235,2,38.239,2,training
ALMOFRONT,29-Apr-1991 00:00:00,36.0049,-2.18996,151.825197628495,13.31280416,6.80531218939003,2,186.169641621133,2,38.304,2,training
